update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,kills,self_kills,deaths,action_up,action_right,action_down,action_left,action_wait,action_bomb
664,3171182,3171182,9013,2013,1024,0.5202246093750006,16.666549682617188,0.26327943801879883,-0.0027317755157127976,5.62675316631794,0.3953657243400812,0.004544296469248366,0.03515625,0.8796615724877379,0.05,12,172,0,2,2,0.203125,0.2236328125,0.212890625,0.2080078125,0.02734375,0.125
665,3172206,3172206,9016,2016,1024,0.5113867187500006,17.499656677246094,0.4747658669948578,-0.0012353868514765054,5.635100066661835,0.4657399710267782,0.0006719374669046374,0.01220703125,0.8586837303654096,0.05,12,141,0,1,1,0.208984375,0.216796875,0.22265625,0.2197265625,0.0146484375,0.1171875
666,3173230,3173230,9018,2018,1024,0.4119726562500005,15.444366455078125,0.30647674202919006,-0.0024955934786703438,4.570397168397903,0.2866942025721073,0.004097386132343672,0.02197265625,0.8776625430951482,0.05,12,143,1,0,0,0.18359375,0.236328125,0.1962890625,0.2373046875,0.0224609375,0.1240234375
667,3174254,3174254,9022,2022,1024,0.33091796875000046,13.503012657165527,-0.8964846134185791,-0.0030054396484047174,6.280930459499359,0.2230473617091775,0.0010219279447483132,0.0107421875,0.8043788534677454,0.05,14,151,0,2,2,0.177734375,0.2431640625,0.1884765625,0.2548828125,0.0078125,0.1279296875
668,3175235,3175235,9025,2025,981,0.393312945973497,14.589715003967285,-0.0795169547200203,-0.001352707331534475,3.6677038222551346,0.2711194157600403,0.0017136198584921658,0.011530773306731135,0.8776248388738347,0.05,6,105,0,1,1,0.1834862385321101,0.24668705402650357,0.2089704383282365,0.2273190621814475,0.010193679918450561,0.12334352701325178
669,3176259,3176259,9028,2028,1024,0.2686132812500005,12.313844680786133,-0.10031960159540176,-0.003870489657856524,4.556375503540039,0.21689578238874674,0.0011803777088061906,0.027587890625,0.8237835827797466,0.05,7,143,0,1,1,0.2080078125,0.2109375,0.2314453125,0.2001953125,0.013671875,0.1357421875
670,3177283,3177283,9031,2031,1024,0.4780859375000006,15.875337600708008,0.0899026095867157,-0.0024726217379793525,6.876575797796249,0.3532280381768942,0.00019231576152378693,0.0087890625,0.8357753216475885,0.05,12,165,0,2,2,0.1875,0.232421875,0.197265625,0.234375,0.021484375,0.126953125
671,3178307,3178307,9034,2034,1024,0.44834960937500057,14.782716751098633,0.062319714576005936,-0.0018529777880758047,3.903217598795891,0.35234847106039524,0.0016122274510053103,0.005126953125,0.8956145151809422,0.05,20,164,1,0,0,0.2119140625,0.224609375,0.19921875,0.224609375,0.0205078125,0.119140625
672,3179331,3179331,9036,2036,1024,0.46436523437500066,16.56991958618164,-0.1836424171924591,-0.001769782800693065,3.6416787654161453,0.3921335730701685,0.0031007323195808567,0.027099609375,0.8700512044580632,0.05,10,123,0,0,0,0.2060546875,0.2255859375,0.208984375,0.2236328125,0.0185546875,0.1171875
673,3180355,3180355,9040,2040,1024,0.40069335937500056,14.412099838256836,-0.4042932391166687,0.00013780570589005947,7.797935515642166,0.36710432171821594,0.0008948532304202672,0.03564453125,0.8164714776154786,0.05,10,167,1,3,3,0.189453125,0.2314453125,0.2255859375,0.212890625,0.021484375,0.119140625
674,3181379,3181379,9044,2044,1024,0.5460546875000005,16.661632537841797,0.43174952268600464,0.0006486088968813419,6.261337131261826,0.4367185328155756,0.00041695311847433913,0.0400390625,0.851695617917038,0.05,16,188,0,2,2,0.2265625,0.2021484375,0.220703125,0.224609375,0.017578125,0.1083984375
675,3182403,3182403,9047,2047,1024,0.41202148437500064,13.785470008850098,-0.3157958686351776,-0.003003318706760183,5.828819930553436,0.35155782476067543,-0.0006846779760962818,0.026611328125,0.868147744700124,0.05,17,181,1,1,1,0.2080078125,0.2236328125,0.2099609375,0.2109375,0.0263671875,0.12109375
676,3183073,3183073,9050,2050,670,0.3132089552238811,11.325481414794922,-0.4223826825618744,0.00616779550909996,7.705211043357849,0.2598489373922348,-0.00012561811793905994,0.0030079773472001157,0.7850687541278858,0.05,6,98,0,2,2,0.18059701492537314,0.2417910447761194,0.21492537313432836,0.22238805970149253,0.013432835820895522,0.12686567164179105
677,3184097,3184097,9053,2053,1024,0.2802343750000005,10.783364295959473,0.12739084661006927,-0.002221030299551785,5.302577331662178,0.2158304015174508,0.0001868891340564005,0.00439453125,0.8094452709168112,0.05,16,123,1,1,1,0.19140625,0.2294921875,0.2138671875,0.216796875,0.017578125,0.130859375
678,3185121,3185121,9057,2057,1024,0.3758886718750005,13.541033744812012,0.666232705116272,0.0003987867385149002,7.310346603393555,0.3070676187053323,0.00014378656305780169,0.0166015625,0.8515422412058156,0.05,11,162,0,2,2,0.2138671875,0.21484375,0.2255859375,0.2060546875,0.013671875,0.1259765625
679,3186145,3186145,9061,2061,1024,0.34214843750000046,13.3687744140625,0.15692953765392303,-0.004084983083885163,6.616353988647461,0.23635525163263083,-0.0004449602702152333,0.025146484375,0.840043488042943,0.05,11,136,0,2,2,0.2294921875,0.2099609375,0.2109375,0.2080078125,0.0107421875,0.130859375
680,3187169,3187169,9065,2065,1024,0.4455175781250005,15.900632858276367,-0.24128323793411255,-0.0018911603256128728,6.959868609905243,0.3337135370820761,0.0015295656012312975,0.022705078125,0.8299862063788377,0.05,9,130,1,2,2,0.22265625,0.2021484375,0.2236328125,0.2099609375,0.0146484375,0.126953125
681,3188193,3188193,9068,2068,1024,0.4157324218750006,14.766921043395996,0.461591899394989,-0.002066110260784626,5.600761204957962,0.33695096522569656,0.0013519297863240354,0.004638671875,0.8737143264741634,0.05,11,163,1,1,1,0.236328125,0.2001953125,0.21484375,0.2099609375,0.01171875,0.126953125
682,3189217,3189217,9071,2071,1024,0.4507421875000006,15.707306861877441,-0.12987586855888367,-0.0026174006634391844,4.789289563894272,0.33207131922245026,0.003545803207089193,0.020751953125,0.8629718471927674,0.05,12,137,0,1,1,0.212890625,0.208984375,0.220703125,0.2138671875,0.0205078125,0.123046875
683,3190241,3190241,9073,2073,1024,0.4727636718750006,15.936890602111816,-0.1972503364086151,-0.0025951545976568013,3.5827544182538986,0.3859071210026741,0.005391641379901557,0.031494140625,0.9109650575368864,0.05,13,107,1,0,0,0.1806640625,0.240234375,0.203125,0.24609375,0.009765625,0.1201171875
684,3190538,3190538,9075,2075,297,0.4305723905723911,13.916206359863281,-1.2999709844589233,-0.006873065372928977,7.83689358830452,0.3261115215718746,0.0012868352350778878,0.004513624124228954,0.8441970909214161,0.05,4,49,0,1,1,0.2222222222222222,0.1919191919191919,0.2053872053872054,0.23905723905723905,0.016835016835016835,0.12457912457912458
685,3191562,3191562,9077,2077,1024,0.4420507812500007,15.139527320861816,0.14600259065628052,-0.0023468047729693353,3.915561258792877,0.35680333711206913,0.002046324429102242,0.008544921875,0.8849739869133643,0.05,15,126,0,0,0,0.220703125,0.2265625,0.20703125,0.2236328125,0.0087890625,0.11328125
686,3192586,3192586,9081,2081,1024,0.4934667968750005,15.441999435424805,-0.4244403839111328,-0.0010003475472331047,4.179583415389061,0.41037149727344513,0.0029961988038849086,0.028076171875,0.9154364591623659,0.05,8,123,1,1,1,0.1962890625,0.2421875,0.201171875,0.2392578125,0.0087890625,0.1123046875
687,3193610,3193610,9084,2084,1024,0.41441406250000057,14.544269561767578,0.2925499975681305,-0.0010103751556016505,4.075449451804161,0.3527015745639801,-0.00024294214017572813,0.0087890625,0.8920086155818626,0.05,10,137,0,1,1,0.2138671875,0.2138671875,0.2197265625,0.2041015625,0.0234375,0.125
688,3194634,3194634,9087,2087,1024,0.39659179687500057,13.895435333251953,-0.07228286564350128,-0.0015801289700902998,4.523365721106529,0.36400620080530643,0.0010957100548694143,0.013671875,0.8615737543380998,0.05,15,134,0,1,1,0.21484375,0.2197265625,0.2109375,0.2216796875,0.017578125,0.115234375
689,3195658,3195658,9089,2089,1024,0.42588867187500046,13.460776329040527,-0.40782952308654785,-0.0005064050201326609,3.3474674373865128,0.28149360604584217,0.0015370974142570049,0.00634765625,0.9322359375595427,0.05,15,120,2,0,0,0.185546875,0.2490234375,0.1982421875,0.2373046875,0.0068359375,0.123046875
690,3196682,3196682,9092,2092,1024,0.38096679687500057,13.485845565795898,0.7761026620864868,-0.0009830631606746465,3.451236054301262,0.2579311355948448,-0.0003079304970015073,0.01025390625,0.9176725806857539,0.05,14,132,1,0,0,0.203125,0.24609375,0.17578125,0.23828125,0.0126953125,0.1240234375
691,3197706,3197706,9096,2096,1024,0.4679785156250006,16.312931060791016,-0.012115199118852615,-0.0013588103465735912,7.2434192299842834,0.35742646269500256,-0.00039010301588859875,0.008056640625,0.8358245584310182,0.05,15,144,0,3,3,0.2080078125,0.25,0.205078125,0.2001953125,0.0166015625,0.1201171875
692,3198730,3198730,9099,2099,1024,0.5280859375000007,17.73479461669922,0.39406999945640564,-0.004882844630628824,3.937515541911125,0.41787127777934074,0.008775040056207217,0.04833984375,0.8870393639343741,0.05,11,124,1,0,0,0.2080078125,0.22265625,0.2197265625,0.21484375,0.01171875,0.123046875
693,3198792,3198792,9100,2100,62,0.6867741935483876,15.943042755126953,-2.7233047485351562,0.0005411315871768352,18.774729251861572,0.31419751048088074,-0.0004596866863488813,0.0,0.8038441741808067,0.05,1,12,0,0,1,0.16129032258064516,0.3870967741935484,0.03225806451612903,0.3225806451612903,0.0,0.0967741935483871
694,3199816,3199816,9103,2103,1024,0.32681640625000047,12.150419235229492,-1.1829779148101807,-0.000544632610399276,4.897417202591896,0.2799148317426443,0.00035940742054663133,0.01220703125,0.8686464872594818,0.05,13,139,0,1,1,0.2197265625,0.2197265625,0.2021484375,0.2119140625,0.021484375,0.125
695,3200840,3200840,9106,2106,1024,0.2455664062500003,8.784120559692383,-1.3240824937820435,0.0009429187048226595,7.416872590780258,0.1823525493964553,0.0015067923322931165,0.015380859375,0.7933241379912699,0.05,11,142,1,1,1,0.166015625,0.25,0.1943359375,0.236328125,0.0224609375,0.130859375
696,3201864,3201864,9110,2110,1024,0.3633398437500006,13.855944633483887,1.2482857704162598,-0.0024126647040247917,5.410819858312607,0.2630916303023696,0.0007308038020710228,0.004638671875,0.8149501425162786,0.05,8,92,0,1,2,0.2158203125,0.2236328125,0.2021484375,0.21484375,0.0166015625,0.126953125
697,3202888,3202888,9112,2112,1024,0.5266699218750005,17.09052276611328,0.8201868534088135,0.0016062139766290784,3.3013697415590286,0.43489118851721287,0.0022663175441266503,0.03369140625,0.9198328687109212,0.05,12,114,0,0,0,0.1904296875,0.2490234375,0.19921875,0.2314453125,0.017578125,0.1123046875
698,3203912,3203912,9115,2115,1024,0.39400390625000054,14.357231140136719,0.29108697175979614,-0.0022740279673598707,4.084284350275993,0.27535515557974577,0.0029197303192631807,0.010498046875,0.8395227974558271,0.05,15,106,2,0,0,0.2001953125,0.232421875,0.1982421875,0.2275390625,0.015625,0.1259765625
699,3204936,3204936,9118,2118,1024,0.37486328125000046,13.325119972229004,-0.6513070464134216,-0.0030013450887054205,4.6726066172122955,0.2616129666566849,0.001110862956920755,0.0126953125,0.8685231526849859,0.05,9,138,0,1,1,0.1787109375,0.2314453125,0.2197265625,0.2177734375,0.025390625,0.126953125
700,3205960,3205960,9122,2122,1024,0.3446386718750006,13.493389129638672,0.2639656662940979,-0.0016834712005220354,5.474055498838425,0.2498418241739273,0.001038424416037742,0.007080078125,0.8205945270192674,0.05,12,121,1,2,2,0.20703125,0.21875,0.208984375,0.22265625,0.0166015625,0.1259765625
701,3206744,3206744,9125,2125,784,0.36455357142857203,14.627389907836914,0.11218862980604172,0.03239723271690309,8.216782927513123,0.26320731453597546,0.002571071880083764,0.008056640625,0.78761512174225,0.05,8,112,0,2,2,0.16454081632653061,0.2538265306122449,0.17857142857142858,0.25510204081632654,0.021683673469387755,0.12627551020408162
702,3207768,3207768,9128,2128,1024,0.3547460937500005,13.41702651977539,0.18059810996055603,-0.0019840754248434678,6.714670360088348,0.3010217398405075,0.0002671163147169864,0.005615234375,0.8606459419899037,0.05,15,175,0,1,1,0.1845703125,0.2431640625,0.2041015625,0.2216796875,0.0224609375,0.1240234375
703,3208792,3208792,9131,2131,1024,0.4933691406250006,16.782007217407227,0.22190093994140625,-0.00108033959986642,6.692256510257721,0.361756918951869,0.0024471454707963858,0.02685546875,0.8309533922533547,0.05,9,145,1,2,2,0.1962890625,0.236328125,0.203125,0.220703125,0.017578125,0.1259765625
704,3209816,3209816,9133,2133,1024,0.3990820312500006,14.631099700927734,-0.07939547300338745,-0.0011214808328077197,4.93886998295784,0.2744780648499727,0.0032328404540749034,0.017822265625,0.8742548706312909,0.05,12,113,1,0,0,0.1787109375,0.2451171875,0.2099609375,0.2333984375,0.0078125,0.125
705,3210840,3210840,9137,2137,1024,0.46553710937500054,16.18385124206543,-0.7390796542167664,0.00035348901292309165,7.860859572887421,0.374503867700696,0.00457714026379108,0.026611328125,0.8301516257026407,0.05,12,145,0,2,3,0.1923828125,0.2333984375,0.2177734375,0.2255859375,0.0126953125,0.1181640625
706,3211864,3211864,9140,2140,1024,0.4959082031250006,16.204504013061523,0.00944424793124199,-0.00503780652070418,6.37188920378685,0.4048443231731653,0.010696715180529281,0.0849609375,0.8343994759948411,0.05,8,120,1,2,2,0.1865234375,0.2431640625,0.1962890625,0.255859375,0.015625,0.1025390625
707,3212888,3212888,9144,2144,1024,0.5376074218750005,16.872570037841797,0.11637888103723526,-0.002894216973800212,5.3345319628715515,0.40229236520826817,0.005189660709220334,0.06884765625,0.8841982031184905,0.05,11,174,0,2,2,0.2412109375,0.2109375,0.2177734375,0.1865234375,0.029296875,0.1142578125
708,3213912,3213912,9147,2147,1024,0.5199804687500007,16.862354278564453,0.4081266522407532,-0.0026747342199087143,4.125566437840462,0.4467783384025097,0.007617662300617667,0.052001953125,0.8730351641296032,0.05,11,114,0,1,1,0.2216796875,0.216796875,0.228515625,0.2109375,0.013671875,0.1083984375
709,3214829,3214829,9150,2150,917,0.3633914940021815,13.786943435668945,-0.485725998878479,-0.001877113274531439,5.042906507849693,0.18126536719501019,-3.37481342285173e-05,0.035244730417616665,0.8512405239589482,0.05,7,116,1,1,1,0.1624863685932388,0.25517993456924754,0.18865866957470012,0.24863685932388221,0.011995637949836423,0.13304252998909488
710,3215853,3215853,9152,2152,1024,0.3358007812500005,13.825597763061523,0.6280879974365234,-0.0007472348515875638,4.854939579963684,0.23854660708457232,0.0017564543340995442,0.01220703125,0.8666693585346661,0.05,10,115,2,0,0,0.21484375,0.2109375,0.23046875,0.203125,0.0087890625,0.1318359375
711,3216877,3216877,9155,2155,1024,0.4440527343750005,15.739970207214355,-0.1787765920162201,4.1696010157465935e-05,5.454381436109543,0.30287956725806,0.0018874401575885713,0.014404296875,0.8897429743844167,0.05,11,106,0,0,0,0.1875,0.251953125,0.1875,0.23046875,0.0126953125,0.1298828125
712,3217901,3217901,9157,2157,1024,0.4342382812500005,16.245086669921875,0.25567859411239624,-0.002023056207690388,4.79182842373848,0.2830827981233597,0.0027146252323291264,0.0263671875,0.8536834714143082,0.05,12,104,1,0,0,0.2001953125,0.2392578125,0.201171875,0.2138671875,0.015625,0.1298828125
713,3218925,3218925,9161,2161,1024,0.34444335937500054,12.90966510772705,-1.3039193153381348,0.0002398494107183069,7.204647034406662,0.24112337548285723,0.0008641933764010901,0.0126953125,0.8437379170978604,0.05,10,123,0,2,2,0.1767578125,0.25390625,0.201171875,0.2294921875,0.0126953125,0.1259765625
714,3219949,3219949,9164,2164,1024,0.28990234375000046,12.176169395446777,-0.45737123489379883,-0.0027108401991426945,4.880111202597618,0.22740303725004196,0.0011193953851034166,0.02294921875,0.82330872249389,0.05,8,145,0,1,1,0.1806640625,0.2392578125,0.208984375,0.2216796875,0.0185546875,0.130859375
715,3220973,3220973,9168,2168,1024,0.4721289062500007,15.54896354675293,0.5127239227294922,-0.0026188517222180963,6.907690703868866,0.39279880188405514,0.004140985796539098,0.0419921875,0.8029247913835151,0.05,8,122,0,2,2,0.2216796875,0.2216796875,0.23828125,0.1982421875,0.0126953125,0.107421875
716,3221997,3221997,9171,2171,1024,0.39541992187500064,14.92956256866455,0.253033846616745,-0.0028414333355613053,4.28231056034565,0.35022268630564213,0.0005086334720090235,0.01953125,0.858838746225202,0.05,8,128,0,1,1,0.2548828125,0.17578125,0.25390625,0.1767578125,0.0166015625,0.1220703125
717,3223021,3223021,9174,2174,1024,0.42989257812500065,15.807073593139648,-0.033546194434165955,2.0248815417289734e-05,5.762360125780106,0.3486297708004713,0.00042796050638571614,0.016845703125,0.8116652579785141,0.05,11,86,0,2,2,0.2216796875,0.224609375,0.2080078125,0.22265625,0.0126953125,0.1103515625
718,3223392,3223392,9175,2175,371,0.48231805929919197,16.63615608215332,0.3302918076515198,0.003950319991417928,7.147788047790527,0.4522165022790432,0.0023130663721531164,0.011735733249224722,0.7906327488775631,0.05,4,48,0,1,1,0.24528301886792453,0.21024258760107817,0.22371967654986524,0.18867924528301888,0.018867924528301886,0.11320754716981132
719,3224416,3224416,9177,2177,1024,0.37901367187500057,14.774953842163086,-0.03490939736366272,-0.004085481981746852,3.4455363899469376,0.24226795323193073,0.003336936587402306,0.02978515625,0.892153234242732,0.05,11,134,1,0,0,0.185546875,0.2607421875,0.1875,0.2255859375,0.01171875,0.12890625
720,3225440,3225440,9180,2180,1024,0.4315527343750006,15.788846969604492,0.5020728707313538,-0.0004091389710083604,5.29497891664505,0.3313909266144037,0.0003768354845306021,0.040771484375,0.8260071369472702,0.05,8,110,2,1,1,0.2001953125,0.2255859375,0.2119140625,0.2216796875,0.0126953125,0.1279296875
721,3226464,3226464,9183,2183,1024,0.4486914062500006,15.986772537231445,-0.5247660279273987,0.0015877849073149264,4.670392155647278,0.37081931717693806,-0.001174389723018976,0.01953125,0.8716872881179842,0.05,12,101,0,1,1,0.1943359375,0.2548828125,0.1806640625,0.228515625,0.0205078125,0.12109375
722,3227488,3227488,9186,2186,1024,0.3882421875000005,14.133867263793945,-0.41355645656585693,-0.001606008387170732,5.854580387473106,0.3037472926080227,0.0029967094960738905,0.025390625,0.839380816014625,0.05,9,144,1,1,2,0.1904296875,0.25,0.18359375,0.244140625,0.0146484375,0.1171875
