update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
291,279432,279432,936,936,1024,0.126572265625,0.2867238223552704,0.12148119509220123,-0.00046349907643161714,0.19652550015598536,0.02706271968781948,0.0002656944325281074,0.002197265625,0.7215112414378524,137,0,0,0.4365234375,0.0625,0.4267578125,0.0712890625,0.0029296875,0.0
292,280456,280456,940,940,1024,0.17867187500000004,0.4739166498184204,0.056992679834365845,-0.0001573707559145987,0.35076866671442986,0.01738257333636284,0.00013304006279213354,0.00146484375,0.6391542172639739,189,0,0,0.4072265625,0.11328125,0.3935546875,0.0849609375,0.0,0.0009765625
293,281480,281480,944,944,1024,0.15894531250000002,0.4165183901786804,-0.01588854007422924,-3.740795364137739e-05,0.23382201232016087,0.024654655368067324,2.5700166588649154e-05,0.001953125,0.7314550233604242,169,0,0,0.408203125,0.080078125,0.4423828125,0.0693359375,0.0,0.0
294,282504,282504,946,946,1024,0.09156250000000003,0.09974204748868942,-0.06017079949378967,-0.0005373758322093636,0.18466332089155912,0.014814711350481957,0.00013649514585267752,0.000732421875,0.6608038894467051,102,0,0,0.4462890625,0.052734375,0.4453125,0.0556640625,0.0,0.0
295,283528,283528,949,949,1024,0.11207031250000003,0.21213331818580627,0.01861182600259781,-0.0005153770907782018,0.1583970319479704,0.013683451514225453,-0.0003909504603143432,0.00341796875,0.7120460573682899,122,0,0,0.44140625,0.0576171875,0.4453125,0.0556640625,0.0,0.0
296,283845,283845,950,950,317,0.018391167192429024,-0.025678357109427452,-0.012109421193599701,0.008589992292399984,0.03741790633648634,0.008151610672939569,-6.917407250739416e-05,0.0,0.6919186238317402,8,0,0,0.48264984227129337,0.012618296529968454,0.4794952681388013,0.025236593059936908,0.0,0.0
297,284869,284869,953,953,1024,0.18140625000000005,0.411640465259552,0.014620918780565262,0.00010406185174360871,0.2808630224317312,0.020754756114911288,-0.0003067102443310432,0.000732421875,0.6526297483031246,193,0,0,0.3876953125,0.099609375,0.4208984375,0.091796875,0.0,0.0
298,285893,285893,956,956,1024,0.11988281250000003,0.2102605551481247,-0.010644171386957169,-0.0001961932866834104,0.20057998318225145,0.02485937112942338,0.0008587711727159331,0.002685546875,0.6640248797323349,130,0,0,0.431640625,0.07421875,0.41796875,0.076171875,0.0,0.0
299,286917,286917,959,959,1024,0.12671875000000005,0.27813681960105896,0.10246983170509338,-0.000608320813626051,0.22145745437592268,0.01349830423714593,0.00019920695922337472,0.001708984375,0.7151367178090617,137,0,0,0.4404296875,0.0693359375,0.4228515625,0.0673828125,0.0,0.0
300,287941,287941,963,963,1024,0.16675781250000005,0.45141837000846863,0.03783708065748215,-0.00014803523663431406,0.27538653928786516,0.031213785288855433,-0.0001853985304478556,0.004150390625,0.6950260016953208,177,0,0,0.404296875,0.0908203125,0.416015625,0.0888671875,0.0,0.0
301,288965,288965,966,966,1024,0.13741210937500004,0.1524336338043213,-0.172869011759758,-0.0003080883761867881,0.24362182337790728,0.021229748148471117,0.0008974268239398953,0.0009765625,0.40266736989039864,148,0,0,0.4111328125,0.076171875,0.4208984375,0.0908203125,0.0009765625,0.0
302,289989,289989,969,969,1024,0.10127929687500001,0.19041767716407776,0.11046616733074188,-0.0007795653073117137,0.1995759280398488,0.026522656437009573,0.0005563733429880813,0.00537109375,0.7426187377477966,111,0,0,0.4248046875,0.0498046875,0.4658203125,0.05859375,0.0009765625,0.0
303,291013,291013,972,972,1024,0.11031250000000002,0.24635881185531616,0.08424461632966995,3.080349415540695e-07,0.2625205051153898,0.029857296496629715,-0.00015704862016718835,0.003173828125,0.6702299686704482,120,0,0,0.44140625,0.0693359375,0.4248046875,0.0634765625,0.0,0.0009765625
304,292037,292037,974,974,1024,0.09937500000000002,0.20317332446575165,-0.10927101224660873,-0.0020637696143239737,0.15242364071309566,0.042836456559598446,0.0024352665786864236,0.01171875,0.6542367811647031,110,0,0,0.427734375,0.064453125,0.4453125,0.0625,0.0,0.0
305,292160,292160,975,975,123,-0.0018699186991869917,-0.06272180378437042,0.04971284791827202,-4.1476109786664495e-06,0.0483893807977438,0.016931168269366026,-0.00014951946104702074,0.0,0.0026611211390493716,0,0,0,0.4959349593495935,0.0,0.5040650406504065,0.0,0.0,0.0
306,293184,293184,977,977,1024,0.12261718750000003,0.34183818101882935,0.07918830960988998,-0.0011216446291655302,0.3114736871793866,0.03714964457321912,0.001410527853295207,0.00390625,0.6757541650112757,133,0,0,0.423828125,0.0595703125,0.427734375,0.0869140625,0.0,0.001953125
307,294208,294208,980,980,1024,0.12476562500000002,0.27188146114349365,-0.05665662884712219,-0.0027637023013085127,0.17210993636399508,0.03647584351710975,-0.0014609826939704362,0.00537109375,0.7283374483423964,135,0,0,0.4248046875,0.0732421875,0.4287109375,0.0732421875,0.0,0.0
308,295232,295232,983,983,1024,0.12374023437500004,0.28057312965393066,0.027411315590143204,-4.5400345697999e-05,0.22899247333407402,0.015971963468473405,6.938893056940287e-05,0.000732421875,0.6948479367235023,134,0,0,0.4375,0.0732421875,0.4169921875,0.0712890625,0.0009765625,0.0
309,296256,296256,985,985,1024,0.07789062500000002,0.16202160716056824,0.03210066631436348,-8.427700959146023e-05,0.19978016894310713,0.020373032544739544,0.0005049231331213377,0.001220703125,0.7003052291249985,88,0,0,0.4423828125,0.0478515625,0.4638671875,0.0458984375,0.0,0.0
310,297280,297280,988,988,1024,0.11695312500000003,0.2601671516895294,0.020477227866649628,-0.0002811858430504799,0.16390914283692837,0.014857936301268637,0.0005670543978339992,0.001953125,0.7603928531994568,127,0,0,0.4501953125,0.0693359375,0.4228515625,0.0576171875,0.0,0.0
311,298304,298304,991,991,1024,0.10816406250000002,0.20637385547161102,-0.048603370785713196,-0.0001416011364199221,0.15784560842439532,0.015535521786659956,0.0002883823844967992,0.000732421875,0.721405007151624,118,0,0,0.4326171875,0.0595703125,0.4384765625,0.0693359375,0.0,0.0
312,299328,299328,995,995,1024,0.15503906250000005,0.41369083523750305,0.05918407812714577,-0.0007813469273969531,0.2425429504364729,0.034989628940820694,0.0019721280768862925,0.00634765625,0.7300515495480805,165,0,0,0.4111328125,0.08984375,0.4130859375,0.0859375,0.0,0.0
313,300352,300352,997,997,1024,0.07881835937500002,0.06549642980098724,0.002345762215554714,-0.00046744674909859896,0.20731360744684935,0.016047938319388777,0.001375396765070036,0.004638671875,0.6585582627173667,89,0,0,0.4638671875,0.0322265625,0.4404296875,0.0625,0.0009765625,0.0
314,301056,301056,1000,1000,704,0.13105113636363638,0.3041297495365143,0.0314558781683445,-0.0008236576492587725,0.22309265534083048,0.019746240073194105,-0.00013996123258645335,0.0016276042054717739,0.7443720935472046,96,0,0,0.4431818181818182,0.078125,0.42329545454545453,0.05397727272727273,0.0,0.0014204545454545455
